customer_id,ebb_eligible
dc37ca6d421690288cadf3599c545053d3a01903,0
5a09e1fb697a0838c1d3840fcc0d2efa7563f785,1
cd39b9196b5f27743d051c4e35bd20e8e3523d60,1
90082467ed66c00d20b2b4639e84511bc6ce6b7f,1
06d34a288321f4f72d755c406dc3aca1bde75048,1
75602177eae13092b7cbdf4e6b22681b3628b618,0
f6a9ae6230aa1a47b092ddb5d5554f3d33f01cc3,1
548de2a09543ba7f07114780b5e9b4339e07b313,0
911d2fe4067d3b543852d759092d4d776d236a40,0
5706fd2db4e9f9a7d0e4dc75743df336e52e117d,0
06aa2a00b6289b201f53e9c7e628359299a10fba,0
bb3b27bead5b3d9bf9c0c0ab9c0daf87816b7e6e,1
9457e0f8a64d60006bbe82b38db1907781f4f2a2,0
90c66485ff304255cb8ef9242e7997f9d3b11e91,1
11cf32f99536570d16046f7b53bc4129818f27dc,1
4d4a8b3062ab4b36d28aedaef59dc7791166ac74,1
3d8311ca866c5b145a9de515ff14f2e8efdb7f57,1
218d486d952e40668bced5f2e31fbaec12ba2997,1
fa6c62323311701a5130d8f4afbe0cf1b1dff554,1
a285929a4181bf004fb766bfe2ca4013a2f9a4bd,0
286da8ede4df6a7d20b2d6599a3033508a0c63b4,1
88de2becb6511b93cce645333b944ba725014db3,1
f0c8ff42d224aa933cbe2c78a6bdc17fabbd9f9d,0
9ee2731bf821b0516d8b60032032edc8510a6eea,0
6bddff73d16767f9b2416201514a8674823cf42b,1
89f7b956ffb90ed83ebd162ed99c977ddc5e4ae2,1
72faedc7566f73f307ed1f2d290d87a126a556c8,1
e3778438fc13588eb1d2aaf0e51ec8aa9d1a79a3,1
00957b834ff9d46f8665afcbfaaa30aef6972bdc,1
dbdb82d85a95b7f6c6e42e3072e1bdf06b3a7b37,1
5e4595cbbbe8da9262ca3948a1e13504a0c767fc,1
a9259bf52ffa320eed74bd280ce7e59768d87fec,0
514f885d97fb60c2bfd7f318440a2170980b41d6,1
713cdc7e3bb912e7bb0131ac66ef6de927dbfae7,1
e43753a0b2bf83948e8ad79634165496a3344754,0
3af23694ae75e9521425ae6e69c5578179b41719,0
69385fe9b8de15e52b2ba67bd8969e9f2cda50ab,0
c154e21d44b08923da5b4e5ec973fc105878c4fd,1
9a306939fd93fa86f279c9d38f30d8a0fbab1101,1
81cb72cb3089550d8007e46d6cc14366b0e54a94,1
6dc5fdcb3459e6bd6aa4637d70d5629a4e09ec0b,0
90edddd6e990572754c996b930b5f45a8ce6fbae,0
f38d8766a4034d5bfd0c3b31287447c003b25c3f,1
b1b51e6e7e0fb5048bf45f5695d304754279538e,0
c070c56803e6eee0f507d43f5dd9ee897a3cbf33,1
838554cd902fe61e7b026313d8102a6f132d738e,0
ad39c9fc595f594737a31e5cbbf3cc2ef1fa9b40,0
d4c1881fef34d4b83467c61a7572469975468b71,1
e2f3b9fadb3466be012c74f01fb47eb7cf78b177,1
f399e7323bf531fb85b8dc2137ec458c94920b13,1
ffe5157af272badfb2575dd8df5bc1e2ade4506f,1
d3df81a0bd6a2410352f18927715e495a68e5d59,1
5f07b1c33f9e48b1485ad437882a6867f1b83014,1
888c9a97b26ab8da7a1be2d0c300d1bb7ce56685,0
c427f317fc15ca65c1d2247f9068339ea6de9f2e,1
72b4ca3f2a36e013980d164855ad64fd36734906,1
a163f9886cb46c9ab7defd474dc1aa1f8901d457,1
ddcf56bb6c71ea821996661f0a64f0443125094e,1
6871fe5260e710b67e7b947e6c724c2c71205637,0
bacd1342e6026b8ac340c2a0359d5957f34d270b,1
754dafc28d959ff97355bcafb344a8b08f73370b,0
a048facef603d4eb229860f502d1a3719a4781c9,0
13ed8cbd67d63d05b40e433d95faa93db60e45c3,0
a86fe88eaa438716d8938638491c327e0a19f5d7,1
1c69b5d718d430c9b120317f627589c0ea54ce4f,1
13f8a714ac5fdf2155123a94618a2c3666f65c6e,1
8830316bffe2904f6f1e4ccf6aa2b868d7ebd63e,1
9e3b1aad89ed8091a33629c3da9e40b0f5cec0fc,0
72c9ee4a3dc204e9f3bcf729c5b26ed0943a3871,1
f77d2e4a5da431ae9d2ab4a1d94c0901bc9be306,0
51cc65c4d3bf13142fc074fac0cd1d834087c9c3,0
1d614cbef01b36189f077da3bc277b61903ef9ad,1
5329c59fb61d3b284aebaec5bf5e92e3d7406971,0
e8af9f3e3a513192599f239c16bb0b9a26d29d58,0
42bb211c9316fae1d47dc86618a5faae0dbc820e,1
f93b1dcf28b908444c91e1f72245a293ae528235,1
485690f652feeaed5e0e58c9799535c5f9522f5c,1
a01cfabeb759b20a9db4e0e9a251178b2bfa382e,1
a0cc90778a70d08e3590750eb3bf777fa8bda80e,1
8d7fe48e7fe8cacd75474c8aba5a3149984575c3,0
673178c8b939a36a6fd5ac8130ddb4545c25c2f3,0
aaa9ed9009dc464cc6f1568d0817ff8770ac87e8,0
2cbdba0e9cb9cde92268dbf0fb985c10dafd1056,1
c918af706d04a3aa021229df216f126f91388b0f,1
0c641fb44b357d8d62d19703b411fe2e60964f04,1
d28926b6ae2cafe1cfbe66e6913aa449193bd787,1
545de78c47a4b44328591d74167545aecf472d13,1
c959dc8821e52c6b40b28d03c56ababe98e6dbe9,1
711844ab721be9ca18e0b907ae6f2428e244685c,1
c7c264b429786d9616c03a8243aa3838a1a59598,1
283995d0220acc75dacf59382bb1dd42c9298628,1
10773d49942279a5ce8b6191613a14269b0e9da3,0
5eb946ca71b814625a24a3eee83f96f97513ab4f,0
e4dd2219550263f64dcd5e796969373a1bdc9fb6,1
303cfb57d2addb85cf3a71ad2fe3b03b1137aed5,1
5663b81cd936191bba120f07eac9bdc15d077e15,0
f68fd3ee26ae90fe56d21a6f92941c7b7cefc1b5,1
89a0041c0d71d2d8e715bf7446f1bb9fb538ab96,0
2937ad75742d788d96b1d78d0c19e17462e581be,1
351f8972efd73a359a8692e507fa82d14c6916dc,1
5617ae86719dd9b94bdb512c6fa935c6332f879d,1
5dd962e5ec60037cc522ad66ad524cbec37099db,1
17abae1458003b5a72fe5c7d9a1d176500b1db63,1
c22de4db7626d8dd0984204583f13d5c6d69ac85,0
86c4cab4571284c14412b562c750e57df78be2ec,0
167bfbfe63c0e9ad3cec5becafe13d67be218a07,1
cf4231df6e98f3d67cb0e464368043bbeea1b602,1
a47af1e70a9178b635af6efcc8a80dfe03b64d77,1
c067df462eb60249d65196fe5c0b0c93333e3f8e,0
ec72f3ba80eceed1bb0542d06b4fc3cb48e51da3,0
459fb6ebfac63fa1d3589a309155a1d0a0c6ec05,0
50a05096a1f893dabaf765f6ec4a1615cddcd6d4,0
079a70838bd8fa6444b0705651b50ef0cd720d2d,0
bb483272762bf0c4e672742d4a425d14616cefc7,1
a7a58477f228de5e3e783ed52e132b75b4ebbda7,0
8ef7add59d3b12fbb14d9f07e44fed543591d61a,1
160e2c1c5b670b5017645505852f9a05de5b7004,1
d6d35fe87576654555e2e090f42c42fff7574f18,0
572a2d368afac44803a8a37307f5ec93f1779b68,0
f4fb9361a06ca49d28d3993d166212582581eeba,0
d1767324f0ff18c5c5b5ea161e72781619022704,0
5ef50fa3a4775403e220bc8ecb644ad95e254f11,0
45706d9ad392e5be4fca2a5bffaffa5952f984b5,1
b9b75493780cf1b71564029f3b32e13565e81691,1
d3cf38e5874dfdaaf3096a6330fb75da1a70ec40,1
3980504db1e713af9fcf85bc955a47b92344307f,0
df373bb8e3bd3e10c9876da4ded5ffd5436f2192,1
b4660b13724262cc5823de05f73ba1224b1bbea0,1
6bcf623d4909e145334312628f8a320cfa65361b,1
1cef781ca7b929e89dfa53bc958db9a8590ec27c,1
218b2c7e12a993e20ed2157601ac16047c7bea7f,0
40d826cfbc219e0c5e991662f1e0655a326700a0,0
bad0a91ada3546359f7e826d5924a7e66e947707,1
a8394a3c469720fc6257ab4f4583a34ace21a7cd,1
5cbb66dea13883fce2eb1c74b142d20e5111d4c5,0
ab105e27b29b8edc8c5647991a8a1dbb7566e945,0
24b9d0f06c530b738036584fd56bbb2746656c1f,0
9fca68f6ef20cf6ef16a3cbbfb1d1af29612e329,0
ebe5a45a5c9c569efc7581d218861af8c0b51e55,1
4687d4030816c87635f69d82f34b010f744b2ee1,1
ec96929d0426d08c1ccbebf0af9e862f24c4723f,1
41bb90e3f201817033597864a3681ad51b128156,0
01f79235631afd3dd3158445d804cd07828c7799,0
bc85fa4e26b28fb76452fe1a32154729a0f052bb,0
9a5d0d7c8ab081f822f7adb73565855ee6f51bb8,1
0414e1d32de1cdc950c939eaa8852e36fc500876,1
3935cf6938cbdcd701fe5b824caa496dc5010e6e,0
6107ffa18670fcab609b32902615c717614d4a80,0
e4160627cef7434535084c90a461234ccd02063d,1
147801ed1a2a477023d9ceacf8d35623148f60ea,1
a7dd05e0eb827cb23c646123f3b97b30594efbe8,0
29c8e24fb455710757a6abecf2232beeb85252bb,1
00384e78f70fb5d0d1e49ed15bdbdfa0bfb3d969,0
c43189ba31beec9b48c926ae61bb6af4cd70eb2f,0
2e336005e1403497b22210fe614daced61c4f0a0,0
b90d824ac48df540d90ca69b39ee202429f78240,1
3f263c67a0f01f95230d9935d800a5053deda363,0
9f907af42c789e6f15a52a9b4a2bb1c749e98962,0
b75ca8f5ae5768513253214c4fddb9d2d1ffa4cd,0
a1a1c6e58d1dd06d5a83a399fd7f3e9a5be08653,1
bcb4208345333f628239a7dab28f913071ba76e7,1
8922bddf9b6c7c7b08f14cc0d7a43a51c8f4c863,1
767f117fe316afd1b083cd20c61cf832ce4c2e15,0
a98a6a5258860e02b826fda4f154e43e3dadfd75,0
f4bf0fadcb3efd04c3850a42fccc43c5f8ed6573,1
1d2dd4d95204683f1a70f86ccee29b64870b91f7,0
074eda4e02161be3ddc3d62942e9a7b4ab45e521,0
69a6db56bb181d72d02add997835741fe1517819,0
073ca2c232fcb0cb087b78018c4d6cc85712090f,0
c760b7e32708be8a23592de77d93ce8ba2c1c57f,0
d82cbc61737f8b1fb6f7f50062fe8ee8f2986810,0
72f8f6dc76b76c504027dd9edf11378bd35ee86e,1
14faf167134fa349acbbe9d4038e798a48d53f48,1
f77a94b2440f4b0d81e5c095b80786db8a225d34,0
052b2d619d286d2be5d9ac6a3d35cca1b5778e28,0
3c99de4e28a2d0dfd18976598bff9787fdf13e78,0
e55777ca85b16bd87caf8f2eba0cc0a3ed2479b0,0
c1dba51687bec6589fe721e8c98eddbc103cae43,1
af3ec2a86641095dbecbada19ecf1ad456f31fe2,0
9ab7efc073379406e6636c1c8b31f316cce3bae5,0
1393e7c1965413a3aff0ac9814b5bcaf4c58ccb2,0
15d37f14919962ee28d8c78855c525b0b6b1348d,1
69dc55fc99da2fc4321f488c38caf1e1f2a6fccb,1
8c85e12de4547d4bc102154c067f0c38de03b7d3,0
6e330b2f676b327dc75a71becb64afc3d13262b6,1
b6bbebc540ba31eca5fc4ccc62e4b4d037b61cf1,1
251e60562432dd32ab3df95841ac5c249e641f8e,1
28d8c00beaf69cd5ab1b9dc313c861d1798265c8,1
03c62f41fe4f76fc561a560a53d7137d85713d98,0
6e44407dcbfa23d55e5c2f1deeb357dabbccd24f,0
a2325abcf2c38b0ec0dd9c065f488a71aaca5c0a,0
f942c37de63ad1a176ddefe41145f5721152b4d7,1
d3cdc371667dc7c9d072894dfe0c509e870281fd,0
3ae57271777e09532d36ea61e133794b7ae98208,0
14c600679b8f06e7214cbd8e1182a2e0ec440fd7,0
f17f388a72252b1145fbed4b4d18e598eed3ee65,0
703dacc13e55e70a70ca15da3cba3486dfcf3dcd,0
b5f02246e34a67dee0889bea5302f90e3136db5a,1
e9319b2697e31850188b13488bc21d3033cd9622,0
153f789d633d363ee5c711de2de9db528384bc44,0
652ba7af160db0aea317b81367188e963952ebf2,1
db909a8f1a79ea4f045b8b11eb9558eda1ea025d,1
b74320f86f12a674cdd98bff9b19a3178283e9b5,0
7c40c146dc33f4d02214ba2000ee3c4d7f901f2b,1
28e2afd5290b618775a812af108c901b5caf0f26,1
fcc48e19234589275ecdc276c63863fc65443fd1,1
1fec44568dc222df37348b2d450b65edfbbd4ba8,1
b6082a05efceb48cd0924566d1058f95773668e8,1
770bc4a9e6f26ad9e8d0eeac175309f716a0e087,0
7c4bc262b6c5e0f1fbdf76cc4f4cfa20c024b39c,1
8748af19011297e02045a06f31f27da8c4667781,1
45ac48a8d49a2356fd1617ee0579cea1223a6b28,0
0dd94f251abbdd6a8ec315353f24fdf36d228032,0
bee254ca818dd5f1c42418a3c94af3e63dd1a4a3,0
6d9a0f551475013e7c221de35e92c09dc1d62725,1
6d7d5b7bfd162d3ac02c7f5d7752e3974c912210,0
a9e44aa1cb5c2ed4fec91003503e62a07b0d80f9,0
c958869c3d3a764140184610601bb757b83ad2d2,0
cfdf377680edebe5e8d198ffe7bacb2373a6c959,0
72e8b55ad4f94183ea3d34f0d435f9497441a271,1
a3b1854db794ab5ce5955b4e3618b592614285a3,1
8fddd3ff3c1c9fd2690df26aa5c45da668b69c1b,0
d426238bc26aff87b31bbdfde4eca49700be30f4,1
a4167b32592b0f036bbb2af0f583b99f8c233e1a,0
42eeed69df2fab9c418f5e93f317b55dcc7baab0,0
b72b4bac2fe195118ee832cd12ef1e8f645a1864,1
ea4a467ce2c6a939db12cd8df756b45114ee0df7,0
f44c467d09f58f4d4e64f413f2f62d80a6a5d8c6,1
102278257b68c4d9b36c0abca05230ed40e9d0b1,0
7d2b8b3e61437ac309589652f66c172b828ddb1d,0
efeb68203075e49954d9d2afbd9d6ecbc16813f3,1
fff7966f2bc5753a74ab01ef34be89a6248f541f,1
d936a1b02eecd1c9db2713563ab7393f3504063d,0
8d73a8ce56e9df966759f136826b093e4e98049c,0
5891f4ce52d1c8aff493d161804165dff723223e,1
1aa9c351d1920e70314d1e4fb4c8c20b01f5b165,1
f8923a8c5c73f17fea52f6008a1c14e761bc0238,0
07c7c4883a263304d85f4917c868b2f20df4eaa8,0
daacdc4b7b3b27826238440b402a979e4417fda8,1
a1f2a8cccf4063e30f06d0294c7cd885b36d99ab,1
8b1bfecaf27aea1d2c186a025bf9b4d0bcb51a6f,1
0396df78a6c0eea672765bfbf2d8420a6eef90bb,0
ce32d5a4f6b42f54a001e8142acfd794385ad6a6,1
32e0fedfdb4bcca24463d98420793fdf44e5a5a6,0
347af149f90cb28cea0cdcc72ce2c0149507b9ff,1
dc814bff9bc7f1c30b7176ada4d5fa6f571c9d36,1
94fc994b17ccf6f7cd80e22eaf361d1e35941430,1
a162c51b028da0e482915014e3d6767bee12b674,1
e22e22c5f03372d0c7c1dbd56affa2669db6914b,0
c4295d042120613115a8f98c40b06d6886baf87b,1
14b57dfd1edd6a3123c0df9bb9d2a99aedd738ef,0
bcdcca2418fcc22347ce093b871b72e8cf4db927,0
43cd1e448fa93563d7cd833d83daaf453ad5362e,1
c294cb87822d9d1b34406c801000887603a6cff1,1
76ab40909385e470ea032f130ba738bc44ec6c17,1
0b75b0056046aed897f9cec7d9536dd2c3f8d524,0
82f2c5ab84a5c4b18b769cd2227f7a6fd057a8a0,1
cd44be3e72beac56762fcf42a263753b2ac347dd,0
acb77a39e3eda914334941abaa4fcbe22492627c,0
a91a41f208fe8a115909e3f10ef7683d86fb0002,1
e3bc23d7013fda9090e3b4d299925b1d6f09bff9,0
040ab35bd012750dba34d30af1134e8f6d3f1f97,1
2e2f8b1541143afb5e7f2367562b9eac4bbcf502,0
ad4e855289868e5403abb878e8eb82cc62ceeb84,1
400f55dc7824e01ceceb21bd0c7b618e5693f5aa,0
12e6f06232f936de0ae90d154822e55c1e24c227,1
312b19be44776575188b4cb4cf4c166c8fcc014d,1
946b4e4634050586469103f9895f2de0ddf36afd,0
d9b6e89a528fe85e04df79103887d86bf75f70b5,1
032e00745df29a3a99536f664bfc8dddd6fa1f58,1
87e478b567fb8245613ac658e24921fb4d2e31a7,1
97140fc99829121f25e0b85f5037a947e8d5fffb,1
4d29489acd205d9698bd3c93da5e6bccf4215d16,1
f208528300f3a41de9793c256908a5e550bdab2f,0
8dc577e92393631947762262594d57e1c79279c0,0
2e27e46540860fb2f33a80081fd65535990e8698,1
87b5b8cd5b8e6cd0b458f75772cc626b49d77943,0
788881d10bddc19fe297b139bddde54fc87ba7a8,0
1d8916b5a9afda753463036e96f85c7ddfc71bcf,1
f7c1f21bb42bc1340a8c491f1153c2c4253474a4,0
f6d7b6189b87fd81b47082fa21e20b4ee57465bc,0
570cdf3ed2cbe5fc0e2ebfdd22a564b461a3cea2,0
4a59b357e41f71ea27550504ec2d5a3cd5eef7d9,0
85922316819b0fae94bc1cea89270a2fbc79dad8,0
36dea40f1ce2a0787524983b850f3924b14f4fb8,0
dd0c90514c7b1d3ffeb7366f5b17904584885ca2,1
ed981fa1bf43f2f73e7517b63ad78aee5bae1a58,1
e6f89b6e090a7122f7ebeac2df69b18497071754,1
b105a8575dced549211b950e0e10c30b8745e379,1
5bb5e62097079745380d69ece8a551becd8bcbe3,1
13ce5a04fc01e8f802b5d4ea99d072c73c66bac6,0
08554b63699159afd66b0dfb5b73ccfe2ca2ffd3,0
e8864368281af4c6d822df51d75ebfb62c070027,1
b7c9e3b4611de19405e45528ba57e683b2b4c551,1
61b84287467f4536a9158b5035c852975a851707,0
6407b5e06729d73de96e28128e7b1df576bae119,0
891f0a59e55258a52cc51e3338702aefe70615e1,1
45b53d283c0208cd926a372de246e2f2c8260037,0
571ea2346d6246676f10ed2e297d67cf094fa316,1
439f4eb67915ca6e7d71937b8320526ca30ed351,0
be80287973fe5e28a5d65edb2eddf99e5908b6ad,1
975128d67d996761e01dd434dce4d3b5d1c709e9,1
cf53e1de87f24690d85b05c8888f667c1e0eec13,0
1df32292783f3bb36bd0f75ba6a6202a18586cb1,0
9c4c8800ecf28008b824a86c1d84f4cb6e11d2d3,1
eb23ac7ffe2a473f672938809df8dd2bb1e7beeb,1
d9fad881bd0d59fc3b854733fb20a41b4b222274,1
a968e8fb080c655182781386f4b3146277aa4939,1
64bfffb3324f09be6063bb552174c6ea6b0c9e63,0
e4f76071a34cdb27becc01e5fc788cede21fdbea,0
c8248c1e52d78d0e2d815b48246b7e318ff772ab,1
6ba70096d6a705ad346296175b19252463ea67c5,1
b48bf44f3dc31386295836d402f6c61df1de02b6,1
3847621fe7f7b31439f8bf839327255554bbbb8b,1
7fd74bf8b21b1d0a7c661971e6f139d335046579,0
5e9ac4e6625e96ad5498c1ad6957e6bda0af4d86,1
8215c240d814204d053907acbcac4c696088d108,0
d31beb812f58b4e4b6da371ce803e59527f14416,0
109891bab1d65874ed05eac3917e9915b6af28c3,1
6d314e7b92542d18ee3faadc0edd45eb0f92b244,1
ed3803b0ef6b9e5dbaa81a7a99b086f355031233,0
8f0c4abea5b2873422fc232a93677523ff1ead75,0
7f67dd6b1c3b641ac26419ded21e3b6c41e19e15,1
47d4c5b35ee1e29a7dac3940212bccce6b13d5ee,0
382d4aee2ed072edcfebbc36e6c77d701bc2499b,1
fd2531b061b2d26bbb91fc9d78749e742f7471e0,0
4e08c0575e456cb511aa1940ab773d6ddae90994,0
89e7f1443ca5b8ddc49d12705065535e4a3b2488,0
9eac638fabd7cff7450e3beb086207b3ba3cc495,0
6cce1ab725132338b67d68b449c5316c359c7c1c,0
444187af81b91b89dbf9d6599bf71de8e6aef0e8,0
14fae566a167713d547a74f3f1153d754f4f7be0,1
aabb62f99d6c8d765017c58c8a32fcf29ee0ef64,1
be80f8c9bf85b9936c084937c73735302ee2b082,1
911b42f819301e5e170740532f7ecbb739cec207,0
6eb91dd01b4de25123593684e04a9d2c8cde3e8a,0
b7e58839412af06c060e67afbb8235f2e111a18d,0
a766c3c95b3a8edf5bf8e12e4398bbb946d8936f,0
0937d71130b69beb7e220dc5c807b58f711d1ca6,1
a841fdc54dfc1957b9a3ec8b7d6a07fcddef80ba,1
6d1216927380e3e7fbed20f52c77bbd05904abf0,0
4a135b7b37da470e7e0cf2a6fc34ebf411c56cf6,0
18ab050fc0f83f321d8bb09b927c3b8cbc98c60f,0
49923af208c50bf5c24cab1176d9845af97b0a61,0
a2d3858e7a9af6b7780f55264d2c80965ed9d46f,0
aee4251ae0198a0fb4ed6e14031fa456a40aa76c,0
20a191dcbefb35d8a0a5b54c4ab2f802a3697734,0
663bed45418fb3f73bf22bc230682e48ca3a826e,0
d643a354f8b90fd472fb575c8143453561cd3363,1
40f8f10b1c4ea51a4ffe58ec50aea5f573b6a33c,1
63aff64f1c26412defb30973e8cbc93befe69264,0
6b3362d5cff96e15bc23ccce66f0bf9fa89cba14,1
8a27e0aec667e44f17938cdd4b27aa2b32897c0e,1
bdb9bc8b56e8ccdfb09a12d69b8690e328ca77d1,1
647555489e1630b031c566a1518c34acdd2e500d,0
2998c4fe7674c038020a360280286116fd9cc524,0
29cd06b87e208d8e1cdb410dee531267bc66f97e,0
0b1fd6b8187f728ea13731b6ae1e0dc99f5fb22d,0
e262ea6cce78a5faf3e4fc72e0528142ac3118d3,0
a171b2e88781fdc4fe2ef1f02a4957d7141f9ee9,0
455c3eb167db832792b8f8ec47fe166cb6c0722d,1
1d20df5a76de46c9c8d30e5fd41d1d14e868e593,0
be97987295e079fc362860d1f4f3d6feb4bb9e27,0
0ad7b76219a848bdb13f633a3ae4e1536faccabb,1
c379d2c703b663ea1f750970a8f7c2ca017478e9,1
684749868ed8e32823dd320e48c24061cb04e5ad,0
2decaf4ca423d231ca070ba650ff4b8d475d7c09,0
baec203ecaad46ad2fdb040d62b6ed52c99d6f8b,1
ca3012396f58b6ebfe281d295b0558f0e2bae28a,0
93304dc9e0e1fd593f97b29196a9de90d7abea2e,0
a08499adcd8d2cdbfabadcaf17f155b067ac4b40,0
bb85ae62b9382fb3f1daea327a4d70e7f5c44c1f,1
f1aef15fd00ed872328936bdf91b3c907bf31c46,0
3d039692352ac5f6089a79b990a27bc805cc2ae1,1
75879eb20f9a1ae5001bf14771a2ee7baabeb1a8,1
563104d29a5525179b6bd269dba892977f68e172,1
ceb50d1c18fad81ee496cc476178c37afa4765c8,1
17b89dda6c2bf993c4491d1831e3f5a3717450bf,1
e88ef193ff012a48c8d38cc938b9f4cfa7874177,1
93c0d121c460ac36b1a3465a336b0915a0f75e91,0
f86c262290ae7b081776e0baac642cb917a15f66,1
f822aad0325e893f209123bbec92a6946a1f6192,0
36d5f16de3a3b4c1d27ea2c555e58c18939ff28a,1
b3b3488ef1d03c095e94db2f4788f794560cbf2d,0
b7a8f2c099458dcd8df277020376bf57b3b32ee1,1
b1d55942d0cca3ee794af279d7d406d65cbe7fcd,1
f5b5e74856ece7f7b74390858c27222afbf6eb63,1
ff44df5e57f665cc220fb25404e9c886f91d00ac,1
a30a4aaf1f35e42986011a98a00a3c8efbed7d83,1
099ec92c0cd63ac173fa02b038d9d4a79bf75b5d,0
4434fd737107cb2a47d33c59839af794869e363f,1
a7dd2b485ede6c94cec56f0c358f7be609d57291,1
0f1b0ae9b9f391209b3e946d4a7351a3234dca38,0
f31ac21314f53b241d021ca526f7400d663d576e,0
34bba404a1bc3a6235081ceaa68d42ba332ee6bb,1
65c71921f37ac6152eb6c946ca98d51fd73bb32d,0
67e382b909635d05d79edc24133a95c3827751d9,0
34ceae108c16861cf7ea04069bb769013c977e62,1
f78e707765e21b4441f6c0bce1b8318c49a69df8,0
32e5afec9c3584dd904715ac623aa487589f7e5a,1
6346b4686bbc0af6aa9868785ac4a5c11445a99c,1
da0ba23f90d1891218118b540246900a66d0e244,0
d89cb37ef8c71c729edaf1af94d0662ba66064cb,0
a75fa451b4a33c6e471e7366422aa6801664ad14,0
f39997de3923fc7e6de4cb39cc3487a356a86d6a,0
434b4b93d429f968c26214096318dab53b5b7483,0
d2bf879091fb4e28ef956be73a5329066a8fca83,0
9556d678fafa4ca9c0dd9f5559ad069f91e59bc2,1
34a11a4604d7097b70ebea8c0a65b0ce175b01ef,1
dce7332b6c875251658ce7d0458e66dbc5a3461b,0
e43659fe590b0f7b0a8cc4f78808180c5b58b1f6,1
36c9cd009e27c378a6cf8f707ac8279ad7435a3f,0
deb77d7433f249b21183e97765e95f804d6c2f2a,1
a389849993c744b4bfa6eb194f85c1d3197df244,1
31c7618e1af11401d18b95338afc13e310e1b5c2,0
2bee6d4388b4e905dde9f07e931be5e9d9759259,1
491881175d1b75847cce7e20c06d6b0591357ff3,0
99361836ec1c8b3f9429b12dad15da1142b7af18,0
a84b1ab3d8adfc552774de5db59b835bbeebf43d,0
b331eee8ce96b0ac6920bb571f6befba5de11d4f,0
9ffc5480372578eb97101500331053f22aff72fe,1
b8ec5e87e8ea8294373a603e4aeb38c9577d46b2,1
0c642a399f18aebf8956a884e9d62a94284e7a4b,1
e5ca0103a2c6b6aa056482318c1931a257cb03ae,0
e6a92bb8553fce85b7f8fa6ac628c8b30ab9c9fa,1
1712ef3a7d5ab9cfa55ce9bdddacd29a64e74959,1
9088a92354c91e26a6406673c30a5b5d352e7324,1
b00024d0584f28b5ae311e6129229e0fd1f771bc,1
3a16caf5bc9c99d3bcb3531a2171ed8740962884,1
4cb53ab9f5ee8827e452ab963ac64ace218a9459,0
c8d07f005ef56d81e621118d3123941b11a467c1,1
681097af70ea75c01ee16e530a4941b323e972e4,1
e3a7b3935137822556eff6aeea72c510cd6bbc53,1
830c23687871faf366c0291beb0af61d9572dc07,1
c056c9c59813eb8a4b302a3086f90794ffed123e,1
3cb2fc38d79ccbeb1cac50fdcbee0549af4d3be5,0
80d2a9379ff2709217370a56950b7c80a7ada50c,0
48279cacf47847e62934f661cfa918353d33db4f,1
14308d7d40eeef1ca3333b050b08b9cfc7ce9bb8,0
48299829a397dc4929f5733d4f15dfbf0e007957,1
d90c9ce3e47d377ea166763abdd636e469508beb,0
cf63b649077bac205938e63b72822a9d2fa11d02,0
5e92fa979bfbfc4fe80f8dba56bb9b564afc898d,0
db46af2bbb5a293b973a4559ef6fd79e5c5f9487,1
0dd3e4ab55b8c7c19fdb6670e23276e3b032b371,0
864d4fcdfd115594fc8179ea2c2075e20370d18d,1
7839f605c726ec9fd3b066ca2aecd368f64bae7d,1
06edaf077c37426f9d788c6cb93c803eda22b958,0
2fd09757b92553ec0bce79d1379c90143321242c,1
0667d4bd340e5279062208e97317d44b7b3d8d6e,1
0ecd4fd31b2fba6221dcd532353822626422002d,1
4e78301d9310629e0e466c1e318e87bb7267f75c,1
f0e19d29347da5344f9b276bb825e935fe2dc45d,0
02bbeeed62fcebca6a9c7ad786d56cd716dcef58,0
9f2c8fbfd8aa6b1f56d84513e51e66b866683264,1
7200951e2337a0559b95e53f4c9decb62b4c5592,0
3c9099d4ee2fa0b844e1adbf1d5ae3d86ea3ae05,0
9ed6750794d553ced9fdb9197087d2f872eaa015,0
1ba5cff412f1b6ea21eb2ed6435588c3a917a137,0
bd42c422a557002c29fc3c649899a6a9dd35b15b,1
790c83488fa715bf5c57a58cecbb4f4355845f3e,1
f377b49029dcab600cc8c9652ab1a4fed370dbeb,0
1901d117abff63aa319289d48aec5c63dd32f5f9,1
43e251d051a3b50c1b90c1f8342a46014262ace3,0
23c2a6169687998b4f02049ba1659889be96daf6,0
03d1c246f464ec1a76a25d469496e967922117d6,0
003c1d22ca7f1e1c48d679da94ae012a361bee43,1
40cfef1ef1981f7cc00740618c4c5fd10b816729,1
eb8f884a38fcf416e31231147680c6ee943c6308,1
dc38d64dc1d5306c24ad6baaf975c536aa45939e,1
b7316d3f6df3f74c99b22ff5ac01f65c7ef3ae45,1
bd8c18e1f215c900d676da38995d7ee96a402e26,0
85913578c6800d1be490c6f089b5efb4c9080eae,0
2b196e6b3008c20e194b5d180779d2e912476c47,1
433ad8646885fad31e5ab3da6d29ca46cd6cf69b,1
752a9e8035f1bed670d5bd55dbadabfb97fd40d9,0
75a505216d02f56c2b13d95050dc5c922933f3f5,1
8b91fd56171646216086c7ceb18642ef85e11926,1
